entropy,gray level threshold,no of black pixels,no of interior contours,no of exterior contours,no vertical slope components,no horizontal slope components,no positive slope components,no negative slope components,slant,height,class
1.875962,16,1860,31,18,0.182736,0.098189,0.110729,0.026183,0.216577,66,1
1.793956,13,1831,38,14,0.157028,0.090183,0.071929,0.005085,0.131444,75,1
1.463012,16,2120,34,17,0.112285,0.051373,0.070786,0.009876,0.114343,56,1
1.60915,14,931,37,14,0.134566,0.071016,0.07926,0.015711,0.137347,126,1
1.756035,13,1095,33,13,0.15359,0.089572,0.069671,0.005653,0.12754,60,1
1.36161,12,2848,36,11,0.123029,0.067344,0.071768,0.016085,0.138028,88,1
1.864029,8,3057,36,15,0.141398,0.063633,0.100531,0.022767,0.179926,16,1
1.734797,9,1086,33,14,0.147891,0.074912,0.10657,0.033593,0.215403,88,1
1.782591,14,5130,21,14,0.147605,0.069681,0.095744,0.017821,0.165363,94,1
1.842751,12,2961,30,15,0.172472,0.07544,0.128362,0.031331,0.247341,136,1
1.781885,27,468,37,10,0.158863,0.092216,0.090384,0.023739,0.188523,94,1
1.889336,29,591,31,16,0.171587,0.099288,0.099573,0.027275,0.211263,78,1
1.787782,28,291,22,6,0.138233,0.084269,0.0738,0.019837,0.157241,86,1
1.722602,12,4962,51,27,0.171705,0.06544,0.121887,0.015622,0.192373,90,1
1.716308,29,2052,57,26,0.145119,0.067403,0.089394,0.011676,0.144798,33,1
1.778725,34,3888,42,4,0.173171,0.081358,0.115488,0.023674,0.201097,10,1
1.720742,13,3798,51,24,0.177912,0.073139,0.121294,0.01652,0.187297,37,1
1.459887,13,5419,46,28,0.126081,0.057988,0.059808,0.008286,0.063662,23,1
1.839509,12,2592,54,27,0.121371,0.045117,0.079644,0.003389,0.105932,26,1
1.328497,14,2564,56,26,0.137889,0.060088,0.076001,0.001801,0.097244,9,1
1.559066,11,4158,60,24,0.139058,0.056098,0.084956,0.001995,0.1028,21,1
1.769104,12,5323,57,26,0.158251,0.060757,0.107054,0.009559,0.158811,47,1
1.339389,13,3785,55,26,0.120015,0.050501,0.063754,0.005761,0.073118,38,1
1.432928,15,2440,45,25,0.131883,0.062357,0.065037,0.00449,0.082709,49,1
1.924508,15,3756,51,28,0.200481,0.090539,0.132739,0.022796,0.224852,54,1
1.842502,12,3727,58,24,0.174773,0.082533,0.093939,0.001698,0.139719,63,1
1.511558,15,4016,54,27,0.13003,0.043723,0.092796,0.006489,0.122618,44,1
1.657696,13,2827,57,24,0.152311,0.063366,0.10127,0.012324,0.145622,114,1
1.804581,12,801,53,23,0.171335,0.081922,0.091681,0.002266,0.135815,48,1
1.410156,11,4744,56,21,0.140774,0.059694,0.093778,0.012698,0.146303,76,1
1.912575,7,4953,56,25,0.159143,0.055983,0.122541,0.01938,0.188201,4,1
1.783343,8,2982,53,24,0.165636,0.067262,0.12858,0.030206,0.223678,76,1
1.831137,13,7026,41,24,0.16535,0.062031,0.117754,0.014434,0.173638,82,1
1.891297,11,4857,50,25,0.190217,0.06779,0.150372,0.027944,0.255616,124,1
1.830431,26,1428,57,20,0.176608,0.084566,0.112394,0.020352,0.196798,82,1
1.937882,28,1305,51,26,0.189332,0.091638,0.121583,0.023888,0.219538,66,1
1.836328,27,1605,42,4,0.155978,0.076619,0.09581,0.01645,0.165516,74,1
1.743373,11,2346,27,20,0.208958,0.115716,0.117604,0.024363,0.252809,58,1
1.737079,28,564,33,19,0.182372,0.117679,0.085111,0.020417,0.205234,1,1
1.799496,33,1272,18,3,0.210424,0.131634,0.111205,0.032415,0.261533,22,1
1.741513,12,1182,27,17,0.215165,0.123415,0.117011,0.025261,0.247733,5,1
1.480658,12,2803,22,21,0.163334,0.108264,0.055525,0.000455,0.124098,9,1
1.86028,11,24,30,20,0.158624,0.095393,0.075361,0.01213,0.166368,6,1
1.349268,13,52,32,19,0.175142,0.110364,0.071718,0.00694,0.15768,23,1
1.579837,10,1542,36,17,0.176311,0.106374,0.080673,0.010736,0.163236,11,1
1.789875,11,2707,33,19,0.195504,0.111033,0.102771,0.0183,0.219247,15,1
1.36016,12,1169,31,19,0.157268,0.100777,0.059471,0.00298,0.133554,6,1
1.453699,14,176,21,18,0.169136,0.112633,0.060754,0.004251,0.143145,17,1
1.945279,14,1140,27,21,0.237734,0.140815,0.128456,0.031537,0.285288,22,1
1.863273,11,1111,34,17,0.212026,0.132809,0.089656,0.010439,0.200155,31,1
1.532329,14,1400,30,20,0.167283,0.093999,0.088513,0.01523,0.183054,12,1
1.678467,12,211,33,17,0.189564,0.113642,0.096987,0.021065,0.206058,82,1
1.825352,11,1815,29,16,0.208588,0.132198,0.087398,0.011007,0.196251,16,1
1.430927,10,2128,32,14,0.178027,0.10997,0.089495,0.021439,0.206739,44,1
1.933346,6,2337,32,18,0.196396,0.106259,0.118258,0.028121,0.248637,28,1
1.804114,7,366,29,17,0.202889,0.117538,0.124297,0.038947,0.284114,44,1
1.851908,12,4410,17,17,0.202603,0.112307,0.113471,0.023175,0.234074,50,1
1.912068,10,2241,26,18,0.22747,0.118066,0.146089,0.036685,0.316052,92,1
1.851202,25,1188,33,13,0.213861,0.134842,0.108111,0.029093,0.257234,50,1
1.958653,27,1311,27,19,0.226585,0.141914,0.1173,0.032629,0.279974,34,1
1.857099,26,1011,18,3,0.193231,0.126895,0.091527,0.025191,0.225952,42,1
1.684903,13,3987,63,27,0.129967,0.045147,0.091188,0.006369,0.126359,35,1
1.678609,30,1077,69,26,0.103381,0.04711,0.058695,0.002423,0.078784,22,1
1.741026,35,2913,54,4,0.131433,0.061065,0.084789,0.014421,0.135083,45,1
1.683043,14,2823,63,24,0.136174,0.052846,0.090595,0.007267,0.121283,18,1
1.422188,14,4444,58,28,0.084343,0.037695,0.029109,0.017539,0.002352,32,1
1.80181,13,1617,66,27,0.079633,0.024824,0.048945,0.005864,0.039918,29,1
1.290798,15,1589,68,26,0.096151,0.039795,0.045302,0.011054,0.03123,46,1
1.521367,12,3183,72,24,0.09732,0.035805,0.054257,0.007258,0.036786,34,1
1.731405,13,4348,69,26,0.116513,0.040464,0.076355,0.000306,0.092797,8,1
1.30169,14,2810,67,26,0.078277,0.030208,0.033055,0.015014,0.007104,17,1
1.395229,16,1465,57,25,0.090145,0.042064,0.034338,0.013743,0.016695,6,1
1.886809,16,2781,63,28,0.158743,0.070246,0.10204,0.013543,0.158838,1,1
1.804803,13,2752,70,24,0.133035,0.06224,0.06324,0.007555,0.073705,8,1
1.473859,16,3041,66,27,0.088292,0.02343,0.062097,0.002764,0.056604,11,1
1.619997,14,1852,69,24,0.110573,0.043073,0.070571,0.003071,0.079608,59,1
1.766882,13,174,65,23,0.129597,0.061629,0.060982,0.006987,0.069801,7,1
1.372457,12,3769,68,21,0.099036,0.039401,0.063079,0.003445,0.080289,21,1
1.874876,8,3978,68,25,0.117405,0.03569,0.091842,0.010127,0.122187,51,1
1.745644,9,2007,65,24,0.123898,0.046969,0.097881,0.020953,0.157664,21,1
1.793438,14,6051,53,24,0.123612,0.041738,0.087055,0.005181,0.107624,27,1
1.853598,12,3882,62,25,0.148479,0.047497,0.119673,0.018691,0.189602,69,1
1.792732,27,453,69,20,0.13487,0.064273,0.081695,0.011099,0.130784,27,1
1.900183,29,330,63,26,0.147594,0.071345,0.090884,0.014635,0.153524,11,1
1.798629,28,630,54,4,0.11424,0.056326,0.065111,0.007197,0.099502,19,1
1.686329,6,3903,27,22,0.067861,0.004788,0.081158,0.018086,0.128229,18,1
1.680035,23,993,33,21,0.041275,0.006751,0.048665,0.01414,0.080654,75,1
1.742452,28,2829,18,1,0.069327,0.020706,0.074759,0.026138,0.136953,98,1
1.684469,7,2739,27,19,0.074068,0.012487,0.080565,0.018984,0.123153,71,1
1.423614,7,4360,22,23,0.022237,0.002664,0.019079,0.005822,0.000482,85,1
1.803236,6,1533,30,22,0.017527,0.015535,0.038915,0.005853,0.041788,82,1
1.292224,8,1505,32,21,0.034045,0.000564,0.035272,0.000663,0.0331,99,1
1.522793,5,3099,36,19,0.035214,0.004554,0.044227,0.004459,0.038656,87,1
1.732831,6,4264,33,21,0.054407,0.000105,0.066325,0.012023,0.094667,61,1
1.303116,7,2726,31,21,0.016171,0.010151,0.023025,0.003297,0.008974,70,1
1.396655,9,1381,21,20,0.028039,0.001705,0.024308,0.002026,0.018565,59,1
1.888235,9,2697,27,23,0.096637,0.029887,0.09201,0.02526,0.160708,54,1
1.806229,6,2668,34,19,0.070929,0.021881,0.05321,0.004162,0.075575,45,1
1.475285,9,2957,30,22,0.026186,0.016929,0.052067,0.008953,0.058474,64,1
1.621423,7,1768,33,19,0.048467,0.002714,0.060541,0.014788,0.081478,6,1
1.768308,6,258,29,18,0.067491,0.02127,0.050952,0.00473,0.071671,60,1
1.373883,5,3685,32,16,0.03693,0.000958,0.053049,0.015162,0.082159,32,1
1.876302,1,3894,32,20,0.055299,0.004669,0.081812,0.021844,0.124057,104,1
1.74707,2,1923,29,19,0.061792,0.00661,0.087851,0.03267,0.159534,32,1
1.794864,7,5967,17,19,0.061506,0.001379,0.077025,0.016898,0.109494,26,1
1.855024,5,3798,26,20,0.086373,0.007138,0.109643,0.030408,0.191472,16,1
1.794158,20,369,33,15,0.072764,0.023914,0.071665,0.022816,0.132654,26,1
1.901609,22,246,27,21,0.085488,0.030986,0.080854,0.026352,0.155394,42,1
1.800055,21,546,18,1,0.052134,0.015967,0.055081,0.018914,0.101372,34,1
1.757787,10,2811,67,14,0.133085,0.034906,0.124144,0.025966,0.194434,54,1
1.751493,27,99,73,13,0.106499,0.036869,0.091651,0.02202,0.146859,3,1
1.81391,32,1737,58,9,0.134551,0.050824,0.117745,0.034018,0.203158,26,1
1.755927,11,1647,67,11,0.139292,0.042605,0.123551,0.026864,0.189358,1,1
1.495072,11,3268,62,15,0.087461,0.027454,0.062065,0.002058,0.065723,13,1
1.874694,10,441,70,14,0.082751,0.014583,0.081901,0.013733,0.107993,10,1
1.363682,12,413,72,13,0.099269,0.029554,0.078258,0.008543,0.099305,27,1
1.594251,9,2007,76,11,0.100438,0.025564,0.087213,0.012339,0.104861,15,1
1.804289,10,3172,73,13,0.119631,0.030223,0.109311,0.019903,0.160872,11,1
1.374574,11,1634,71,13,0.081395,0.019967,0.066011,0.004583,0.075179,2,1
1.468113,13,289,61,12,0.093263,0.031823,0.067294,0.005854,0.08477,13,1
1.959693,13,1605,67,15,0.161861,0.060005,0.134996,0.03314,0.226913,18,1
1.877687,10,1576,74,11,0.136153,0.051999,0.096196,0.012042,0.14178,27,1
1.546743,13,1865,70,14,0.09141,0.013189,0.095053,0.016833,0.124679,8,1
1.692881,11,676,73,11,0.113691,0.032832,0.103527,0.022668,0.147683,78,1
1.839766,10,1350,69,10,0.132715,0.051388,0.093938,0.01261,0.137876,12,1
1.445341,9,2593,72,8,0.102154,0.02916,0.096035,0.023042,0.148364,40,1
1.94776,5,2802,72,12,0.120523,0.025449,0.124798,0.029724,0.190262,32,1
1.818528,6,831,69,11,0.127016,0.036728,0.130837,0.04055,0.225739,40,1
1.866322,11,4875,57,11,0.12673,0.031497,0.120011,0.024778,0.175699,46,1
1.926482,9,2706,66,12,0.151597,0.037256,0.152629,0.038288,0.257677,88,1
1.865616,24,723,73,7,0.137988,0.054032,0.114651,0.030696,0.198859,46,1
1.973067,26,846,67,13,0.150712,0.061104,0.12384,0.034232,0.221599,30,1
1.871513,25,546,58,9,0.117358,0.046085,0.098067,0.026794,0.167577,38,1
1.810047,7,3645,31,31,0.137642,0.039108,0.132286,0.033753,0.214799,30,1
1.803753,24,735,37,30,0.111056,0.041071,0.099793,0.029807,0.167224,27,1
1.86617,29,2571,22,8,0.139108,0.055026,0.125887,0.041805,0.223523,50,1
1.808187,8,2481,31,28,0.143849,0.046807,0.131693,0.034651,0.209723,23,1
1.547332,8,4102,26,32,0.092018,0.031656,0.070207,0.009845,0.086088,37,1
1.926954,7,1275,34,31,0.087308,0.018785,0.090043,0.02152,0.128358,34,1
1.415942,9,1247,36,30,0.103826,0.033756,0.0864,0.01633,0.11967,51,1
1.646511,6,2841,40,28,0.104995,0.029766,0.095355,0.020126,0.125226,39,1
1.856549,7,4006,37,30,0.124188,0.034425,0.117453,0.02769,0.181237,13,1
1.426834,8,2468,35,30,0.085952,0.024169,0.074153,0.01237,0.095544,22,1
1.520373,10,1123,25,29,0.09782,0.036025,0.075436,0.013641,0.105135,11,1
2.011953,10,2439,31,32,0.166418,0.064207,0.143138,0.040927,0.247278,6,1
1.929947,7,2410,38,28,0.14071,0.056201,0.104338,0.019829,0.162145,3,1
1.599003,10,2699,34,31,0.095967,0.017391,0.103195,0.02462,0.145044,16,1
1.745141,8,1510,37,28,0.118248,0.037034,0.111669,0.030455,0.168048,54,1
1.892026,7,516,33,27,0.137272,0.05559,0.10208,0.020397,0.158241,12,1
1.497601,6,3427,36,25,0.106711,0.033362,0.104177,0.030829,0.168729,16,1
2.00002,2,3636,36,29,0.12508,0.029651,0.13294,0.037511,0.210627,56,1
1.870788,3,1665,33,28,0.131573,0.04093,0.138979,0.048337,0.246104,16,1
1.918582,8,5709,21,28,0.131287,0.035699,0.128153,0.032565,0.196064,22,1
1.978742,6,3540,30,29,0.156154,0.041458,0.160771,0.046075,0.278042,64,1
1.917876,21,111,37,24,0.142545,0.058234,0.122793,0.038483,0.219224,22,1
2.025327,23,12,31,30,0.155269,0.065306,0.131982,0.042019,0.241964,6,1
1.923773,22,288,22,8,0.121915,0.050287,0.106209,0.034581,0.187942,14,1
1.670439,11,3483,65,21,0.113453,0.021385,0.115456,0.02339,0.173558,27,1
1.664145,28,573,71,20,0.086867,0.023348,0.082963,0.019444,0.125983,30,1
1.726562,33,2409,56,2,0.114919,0.037303,0.109057,0.031442,0.182282,53,1
1.668579,12,2319,65,18,0.11966,0.029084,0.114863,0.024288,0.168482,26,1
1.407724,12,3940,60,22,0.067829,0.013933,0.053377,0.000518,0.044847,40,1
1.787346,11,1113,68,21,0.063119,0.001062,0.073213,0.011157,0.087117,37,1
1.276334,13,1085,70,20,0.079637,0.016033,0.06957,0.005967,0.078429,54,1
1.506903,10,2679,74,18,0.080806,0.012043,0.078525,0.009763,0.083985,42,1
1.716941,11,3844,71,20,0.099999,0.016702,0.100623,0.017327,0.139996,16,1
1.287226,12,2306,69,20,0.061763,0.006446,0.057323,0.002007,0.054303,25,1
1.380765,14,961,59,19,0.073631,0.018302,0.058606,0.003278,0.063894,14,1
1.872345,14,2277,65,22,0.142229,0.046484,0.126308,0.030564,0.206037,9,1
1.790339,11,2248,72,18,0.116521,0.038478,0.087508,0.009466,0.120904,0,1
1.459395,14,2537,68,21,0.071778,0.000332,0.086365,0.014257,0.103803,19,1
1.605533,12,1348,71,18,0.094059,0.019311,0.094839,0.020092,0.126807,51,1
1.752418,11,678,67,17,0.113083,0.037867,0.08525,0.010034,0.117,15,1
1.357993,10,3265,70,15,0.082522,0.015639,0.087347,0.020466,0.127488,13,1
1.860412,6,3474,70,19,0.100891,0.011928,0.11611,0.027148,0.169386,59,1
1.73118,7,1503,67,18,0.107384,0.023207,0.122149,0.037974,0.204863,13,1
1.778974,12,5547,55,18,0.107098,0.017976,0.111323,0.022202,0.154823,19,1
1.839134,10,3378,64,19,0.131965,0.023735,0.143941,0.035712,0.236801,61,1
1.778268,25,51,71,14,0.118356,0.040511,0.105963,0.02812,0.177983,19,1
1.885719,27,174,65,20,0.13108,0.047583,0.115152,0.031656,0.200723,3,1
1.784165,26,126,56,2,0.097726,0.032564,0.089379,0.024218,0.146701,11,1
1.695978,12,4167,41,16,0.112371,0.042151,0.091274,0.021054,0.164049,63,1
1.689684,29,1257,47,15,0.085785,0.044114,0.058781,0.017108,0.116474,6,1
1.752101,34,3093,32,7,0.113837,0.058069,0.084875,0.029106,0.172773,17,1
1.694118,13,3003,41,13,0.118578,0.04985,0.090681,0.021952,0.158973,10,1
1.433263,13,4624,36,17,0.066747,0.034699,0.029195,0.002854,0.035338,4,1
1.812885,12,1797,44,16,0.062037,0.021828,0.049031,0.008821,0.077608,1,1
1.301873,14,1769,46,15,0.078555,0.036799,0.045388,0.003631,0.06892,18,1
1.532442,11,3363,50,13,0.079724,0.032809,0.054343,0.007427,0.074476,6,1
1.74248,12,4528,47,15,0.098917,0.037468,0.076441,0.014991,0.130487,20,1
1.312765,13,2990,45,15,0.060681,0.027212,0.033141,0.000329,0.044794,11,1
1.406304,15,1645,35,14,0.072549,0.039068,0.034424,0.000942,0.054385,22,1
1.897884,15,2961,41,17,0.141147,0.06725,0.102126,0.028228,0.196528,27,1
1.815878,12,2932,48,13,0.115439,0.059244,0.063326,0.00713,0.111395,36,1
1.484934,15,3221,44,16,0.070696,0.020434,0.062183,0.011921,0.094294,17,1
1.631072,13,2032,47,13,0.092977,0.040077,0.070657,0.017756,0.117298,87,1
1.777957,12,6,43,12,0.112001,0.058633,0.061068,0.007698,0.107491,21,1
1.383532,11,3949,46,10,0.08144,0.036405,0.063165,0.01813,0.117979,49,1
1.885951,7,4158,46,14,0.099809,0.032694,0.091928,0.024812,0.159877,23,1
1.756719,8,2187,43,13,0.106302,0.043973,0.097967,0.035638,0.195354,49,1
1.804513,13,6231,31,13,0.106016,0.038742,0.087141,0.019866,0.145314,55,1
1.864673,11,4062,40,14,0.130883,0.044501,0.119759,0.033376,0.227292,97,1
1.803807,26,633,47,9,0.117274,0.061277,0.081781,0.025784,0.168474,55,1
1.911258,28,510,41,15,0.129998,0.068349,0.09097,0.02932,0.191214,39,1
1.809704,27,810,32,7,0.096644,0.05333,0.065197,0.021882,0.137192,47,1
1.731294,6,2508,41,27,0.14532,0.062815,0.102959,0.020455,0.182353,76,1
1.725,23,402,47,26,0.118734,0.064778,0.070466,0.016509,0.134778,19,1
1.787417,28,1434,32,4,0.146786,0.078733,0.09656,0.028507,0.191077,4,1
1.729434,7,1344,41,24,0.151527,0.070514,0.102366,0.021353,0.177277,23,1
1.468579,7,2965,36,28,0.099696,0.055363,0.04088,0.003453,0.053642,9,1
1.848201,6,138,44,27,0.094986,0.042492,0.060716,0.008222,0.095912,12,1
1.337189,8,110,46,26,0.111504,0.057463,0.057073,0.003032,0.087224,5,1
1.567758,5,1704,50,24,0.112673,0.053473,0.066028,0.006828,0.09278,7,1
1.777796,6,2869,47,26,0.131866,0.058132,0.088126,0.014392,0.148791,33,1
1.348081,7,1331,45,26,0.09363,0.047876,0.044826,0.000928,0.063098,24,1
1.44162,9,14,35,25,0.105498,0.059732,0.046109,0.000343,0.072689,35,1
1.9332,9,1302,41,28,0.174096,0.087914,0.113811,0.027629,0.214832,40,1
1.851194,6,1273,48,24,0.148388,0.079908,0.075011,0.006531,0.129699,49,1
1.52025,9,1562,44,27,0.103645,0.041098,0.073868,0.011322,0.112598,30,1
1.666388,7,373,47,24,0.125926,0.060741,0.082342,0.017157,0.135602,100,1
1.813273,6,1653,43,23,0.14495,0.079297,0.072753,0.007099,0.125795,34,1
1.418848,5,2290,46,21,0.114389,0.057069,0.07485,0.017531,0.136283,62,1
1.921267,1,2499,46,25,0.132758,0.053358,0.103613,0.024213,0.178181,10,1
1.792035,2,528,43,24,0.139251,0.064637,0.109652,0.035039,0.213658,62,1
1.839829,7,4572,31,24,0.138965,0.059406,0.098826,0.019267,0.163618,68,1
1.899989,5,2403,40,25,0.163832,0.065165,0.131444,0.032777,0.245596,110,1
1.839123,20,1026,47,20,0.150223,0.081941,0.093466,0.025185,0.186778,68,1
1.946574,22,1149,41,26,0.162947,0.089013,0.102655,0.028721,0.209518,52,1
1.84502,21,849,32,4,0.129593,0.073994,0.076882,0.021283,0.155496,60,1
1.664912,5,4338,26,22,0.151618,0.07278,0.093064,0.014227,0.167975,94,1
1.658618,22,1428,32,21,0.125032,0.074743,0.060571,0.010281,0.1204,37,1
1.721035,27,3264,17,1,0.153084,0.088698,0.086665,0.022279,0.176699,14,1
1.663052,6,3174,26,19,0.157825,0.080479,0.092471,0.015125,0.162899,41,1
1.402197,6,4795,21,23,0.105994,0.065328,0.030985,0.009681,0.039264,27,1
1.781819,5,1968,29,22,0.101284,0.052457,0.050821,0.001994,0.081534,30,1
1.270807,7,1940,31,21,0.117802,0.067428,0.047178,0.003196,0.072846,13,1
1.501376,4,3534,35,19,0.118971,0.063438,0.056133,0.0006,0.078402,25,1
1.711414,5,4699,32,21,0.138164,0.068097,0.078231,0.008164,0.134413,51,1
1.281699,6,3161,30,21,0.099928,0.057841,0.034931,0.007156,0.04872,42,1
1.375238,8,1816,20,20,0.111796,0.069697,0.036214,0.005885,0.058311,53,1
1.866818,8,3132,26,23,0.180394,0.097879,0.103916,0.021401,0.200454,58,1
1.784812,5,3103,33,19,0.154686,0.089873,0.065116,0.000303,0.115321,67,1
1.453868,8,3392,29,22,0.109943,0.051063,0.063973,0.005094,0.09822,48,1
1.600006,6,2203,32,19,0.132224,0.070706,0.072447,0.010929,0.121224,118,1
1.746891,5,177,28,18,0.151248,0.089262,0.062858,0.000871,0.111417,52,1
1.352466,4,4120,31,16,0.120687,0.067034,0.064955,0.011303,0.121905,80,1
1.854885,0,4329,31,20,0.139056,0.063323,0.093718,0.017985,0.163803,8,1
1.725653,1,2358,28,19,0.145549,0.074602,0.099757,0.028811,0.19928,80,1
1.773447,6,6402,16,19,0.145263,0.069371,0.088931,0.013039,0.14924,86,1
1.833607,4,4233,25,20,0.17013,0.07513,0.121549,0.026549,0.231218,128,1
1.772741,19,804,32,15,0.156521,0.091906,0.083571,0.018957,0.1724,86,1
1.880192,21,681,26,21,0.169245,0.098978,0.09276,0.022493,0.19514,70,1
1.778638,20,981,17,1,0.135891,0.083959,0.066987,0.015055,0.141118,78,1
1.634901,46,110216,9646,3239,0.079511,0.063072,0.028602,0.11398,0.190039,143,1
1.619103,33,111502,9645,3241,0.142952,0.000845,0.012062,0.130045,0.229055,101,1
1.932827,34,113127,9649,3242,0.122366,0.039928,0.057754,0.10454,0.114511,128,1
1.734083,46,110871,9638,3250,0.046029,0.098175,0.010331,0.133874,0.30051,186,1
1.18256,43,111126,9646,3246,0.07763,0.079994,0.033549,0.124075,0.230584,143,1
1.520045,43,110661,9635,3244,0.092397,0.053073,0.02401,0.12146,0.230813,138,1
1.110059,48,110252,9646,3248,0.099529,0.051746,0.02663,0.124646,0.212441,182,1
1.39685,45,112402,9647,3243,0.078968,0.083377,0.036509,0.125836,0.226955,126,1
1.425065,44,111708,9647,3248,0.057807,0.088442,0.008548,0.137701,0.300072,154,1
1.302073,46,110091,9640,3245,0.081877,0.071517,0.01683,0.136563,0.283241,168,1
1.418761,41,110726,9646,3247,0.083937,0.071073,0.034842,0.120169,0.203875,156,1
1.829156,44,110328,9642,3248,0.095964,0.05747,0.018596,0.134838,0.26342,136,1
1.622726,45,111381,9647,3249,0.090933,0.062319,0.021776,0.131476,0.253525,128,1
1.374727,48,110671,9643,3248,0.064279,0.091193,0.021956,0.133516,0.268218,122,1
1.411809,46,112842,9649,3248,0.053113,0.110409,0.036408,0.127114,0.245316,181,1
1.709228,44,111699,9639,3248,0.087752,0.068514,0.032832,0.123434,0.213294,122,1
1.424768,49,108039,9645,3250,0.117419,0.035856,0.01775,0.135525,0.255266,81,1
1.604945,45,110400,9648,3252,0.116867,0.007926,0.028475,0.153268,0.334623,104,1
1.64374,48,110544,9642,3251,0.052635,0.080074,0.013094,0.145803,0.349695,172,1
1.807626,45,109628,9645,3244,0.067214,0.060235,0.021317,0.148766,0.351862,139,1
1.849539,44,112974,9640,3249,0.036467,0.102549,0.004502,0.134514,0.330347,195,1
1.824915,36,108648,9645,3246,0.127186,0.019199,0.007511,0.138874,0.278104,0,1
1.822308,32,108530,9646,3244,0.159873,0.019491,0.013547,0.126835,0.21169,78,1
1.784147,33,112248,9646,3244,0.080792,0.049785,0.016632,0.147209,0.329856,123,1
1.63927,46,108035,8140,3588,0.076389,0.063325,0.02476,0.114953,0.194649,142,1
1.623472,33,109321,8139,3590,0.13983,0.000592,0.00822,0.131018,0.233665,100,1
1.937196,34,110946,8143,3591,0.119244,0.040181,0.053912,0.105513,0.119121,127,1
1.738452,46,108690,8132,3599,0.042907,0.098428,0.006489,0.134847,0.30512,185,1
1.186929,43,108945,8140,3595,0.074508,0.080247,0.029707,0.125048,0.235194,142,1
1.524414,43,108480,8129,3593,0.089275,0.053326,0.020168,0.122433,0.235423,137,1
1.114428,48,108071,8140,3597,0.096407,0.051999,0.022788,0.125619,0.217051,181,1
1.401219,45,110221,8141,3592,0.075846,0.08363,0.032667,0.126809,0.231565,125,1
1.429434,44,109527,8141,3597,0.054685,0.088695,0.004706,0.138674,0.304682,153,1
1.306442,46,107910,8134,3594,0.078755,0.07177,0.012988,0.137536,0.287851,167,1
1.42313,41,108545,8140,3596,0.080815,0.071326,0.031,0.121142,0.208485,155,1
1.833525,44,108147,8136,3597,0.092842,0.057723,0.014754,0.135811,0.26803,135,1
1.627095,45,109200,8141,3598,0.087811,0.062572,0.017934,0.132449,0.258135,127,1
